avg_rating,number_ratings,enrollment,last_updated,lectures,duration,price2,discount,inst_rating,inst_review,inst_student,inst_course,cat_design,cat_development,cat_hobby,cat_it_software
4.7,173.0,1953.0,18.33,23.0,1.62,17.99,90.0,4.6,1814.0,7640.0,10.0,1,0,0,0
4.5,1702.0,11541.0,20.58,63.0,8.95,16.99,88.0,4.5,13645.0,95995.0,23.0,0,1,0,0
4.6,1107.0,6496.0,20.58,111.0,4.05,16.99,92.0,4.5,18423.0,98942.0,41.0,0,0,0,0
4.3,5088.0,19994.0,17.83,20.0,1.27,17.99,89.0,4.3,6225.0,25837.0,6.0,0,0,0,0
4.5,954.0,4202.0,18.75,46.0,10.87,20.99,88.0,4.4,1508.0,8794.0,4.0,0,0,0,1
4.0,232.0,2449.0,16.0,61.0,5.43,17.99,43.0,3.5,1819.0,20433.0,32.0,0,0,0,0
4.3,47.0,768.0,19.25,84.0,10.88,20.99,73.0,4.4,21633.0,441718.0,47.0,0,1,0,0
4.0,86.0,187.0,19.58,125.0,9.68,17.99,53.0,4.0,226.0,511.0,5.0,0,0,0,0
4.6,1370.0,8010.0,20.42,43.0,3.92,17.99,81.0,4.5,2026.0,18696.0,5.0,0,0,0,1
4.6,504.0,3517.0,19.75,37.0,2.13,17.99,32.0,4.6,504.0,3517.0,1.0,0,0,1,0
4.5,2426.0,37924.0,19.67,52.0,6.42,20.99,86.0,4.5,6744.0,63462.0,8.0,0,0,0,1
4.6,2470.0,9420.0,20.75,15.0,5.93,20.99,81.0,4.6,4326.0,13127.0,3.0,0,0,0,0
4.5,1110.0,6669.0,18.08,55.0,5.68,16.99,85.0,4.6,7303.0,26724.0,7.0,0,1,0,0
4.6,2296.0,10040.0,20.75,27.0,1.25,16.99,86.0,4.6,13625.0,39692.0,7.0,0,0,0,0
4.4,2186.0,5718.0,20.17,81.0,8.82,23.99,90.0,4.4,2186.0,5718.0,1.0,0,0,0,0
4.4,688.0,3981.0,18.67,39.0,3.67,19.99,87.0,4.6,1276.0,9598.0,11.0,0,0,0,0
4.6,944.0,5404.0,18.67,431.0,45.78,19.99,78.0,4.6,24576.0,160604.0,12.0,0,0,0,0
4.7,8101.0,45471.0,20.75,104.0,20.98,31.99,88.0,4.6,38752.0,163076.0,22.0,1,0,0,0
4.3,460.0,3017.0,19.92,23.0,1.62,64.99,91.0,4.4,688.0,4808.0,3.0,1,0,0,0
4.6,1722.0,12010.0,20.83,91.0,7.95,25.99,89.0,4.4,23374.0,121544.0,21.0,0,1,0,0
4.1,1240.0,5508.0,17.08,65.0,3.13,21.99,88.0,4.1,1240.0,5508.0,1.0,0,0,0,1
4.2,732.0,4906.0,20.08,35.0,2.17,17.99,86.0,4.3,21962.0,153297.0,25.0,0,0,0,0
4.5,8200.0,29143.0,20.67,289.0,43.67,31.99,69.0,4.5,19737.0,87740.0,8.0,0,1,0,0
4.2,2694.0,15872.0,17.08,184.0,23.42,16.99,32.0,4.3,20252.0,165585.0,31.0,0,0,0,1
4.4,670.0,3488.0,20.08,145.0,15.9,16.99,37.0,4.5,13481.0,93689.0,17.0,0,1,0,0
4.5,785.0,8264.0,20.58,13.0,6.3,16.99,84.0,4.6,100190.0,314001.0,31.0,0,0,0,1
4.7,460.0,4837.0,20.42,8.0,1.1,16.99,79.0,4.5,1507.0,36872.0,9.0,0,0,0,0
4.6,816.0,6359.0,18.42,26.0,2.95,27.99,83.0,4.6,816.0,17189.0,1.0,0,0,1,0
4.5,7550.0,25589.0,20.83,47.0,6.73,16.99,32.0,4.5,7550.0,25578.0,1.0,0,0,0,1
3.8,188.0,3234.0,18.42,56.0,5.6,16.99,87.0,3.8,188.0,3235.0,1.0,0,0,0,0
4.2,569.0,4339.0,20.58,51.0,2.2,16.99,81.0,4.3,905.0,17045.0,8.0,0,0,0,0
4.7,1341.0,18683.0,20.5,128.0,8.32,27.99,88.0,4.6,8189.0,117217.0,12.0,0,0,1,0
4.4,479.0,1741.0,20.67,18.0,1.5,19.99,84.0,4.4,479.0,1741.0,1.0,0,0,0,0
4.5,3413.0,25205.0,17.25,122.0,15.8,19.99,82.0,4.5,45136.0,373196.0,8.0,0,0,0,0
4.5,2843.0,41953.0,13.83,110.0,8.38,16.99,83.0,4.4,8814.0,64380.0,4.0,0,0,0,0
4.4,5175.0,37385.0,17.17,20.0,2.25,23.99,67.0,4.3,12006.0,105126.0,10.0,0,0,0,0
4.4,833.0,7586.0,20.42,78.0,4.38,19.99,88.0,4.1,4958.0,114301.0,86.0,0,0,0,0
4.4,1951.0,7048.0,20.83,57.0,1.63,16.99,84.0,4.4,16852.0,53475.0,26.0,0,0,0,0
4.5,930.0,5382.0,20.83,67.0,10.73,23.99,92.0,4.6,4014.0,14666.0,5.0,0,0,0,1
4.7,6210.0,30153.0,20.83,68.0,15.08,21.99,82.0,4.7,39545.0,129718.0,6.0,0,1,0,0
4.3,3789.0,32818.0,20.75,63.0,7.2,16.99,74.0,4.6,100190.0,314001.0,31.0,0,0,0,1
4.1,2105.0,5746.0,20.83,31.0,1.6,16.99,43.0,4.1,2420.0,7999.0,10.0,0,0,0,0
4.6,5115.0,23614.0,20.42,42.0,5.02,19.99,89.0,4.7,46341.0,154096.0,9.0,0,0,0,0
4.6,2631.0,26324.0,19.92,71.0,12.03,23.99,84.0,4.6,24576.0,160604.0,12.0,0,0,0,0
4.1,1051.0,5074.0,20.83,96.0,11.2,16.99,87.0,4.0,1128.0,5332.0,6.0,0,0,0,1
4.3,427.0,2404.0,18.5,56.0,5.62,27.99,77.0,4.3,1917.0,8793.0,4.0,0,1,0,0
4.5,160.0,670.0,19.33,45.0,5.47,27.99,89.0,4.5,23032.0,113804.0,29.0,0,0,0,1
4.4,906.0,5293.0,20.83,43.0,4.75,17.99,86.0,4.4,2291.0,16633.0,10.0,0,0,0,0
4.4,345.0,6212.0,20.83,10.0,5.9,16.99,89.0,4.2,9250.0,159228.0,19.0,0,0,0,1
3.8,693.0,3254.0,20.75,20.0,3.13,21.99,90.0,3.8,693.0,3254.0,1.0,0,0,0,0
4.2,3459.0,13987.0,15.5,30.0,1.58,16.99,81.0,4.2,9123.0,64043.0,26.0,0,0,0,0
4.5,4546.0,15793.0,20.5,267.0,32.73,69.99,51.0,4.4,39566.0,149857.0,226.0,0,0,0,1
